Elección extraordinaria para la Senaduría del estado de Tamaulipas 2023
20/02/2023 00:00 (UTC-6)
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
4778,3864,4,3860,80.7869,3801,79.5521,18.0828,59,2233443,466713,466713,20.8965
CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_FEDERAL,DISTRITO_FEDERAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PVEM,PT,MORENA,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,PT-MORENA,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,COTEJADA
'281440C0100','281440C01002',28,TAMAULIPAS,008,Tampico,1440,01,C,00,1,2,327,110,1,111,36,6,1,0,5,61,0,0,0,0,2,0,0,111,111,426,20, ,1,D,e35c1ab728e866605819d9cba0f2ef2519302e8b04ddef01499846404c8187eb,19/02/2023 20:34:02,19/02/2023 22:11:24,19/02/2023 22:12:17,CASILLA,Móvil,Acta PREP,1
'281441B0100','281441B01002',28,TAMAULIPAS,008,Tampico,1441,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,665,14, ,-,-,-,-,-,-,-,-,-,-
'281441C0100','281441C01002',28,TAMAULIPAS,008,Tampico,1441,01,C,00,1,2,570,107,1,107,22,1,2,4,6,66,Sin dato,Sin dato,Sin dato,Sin dato,3,Sin dato,3,107,107,665,7,['Sin dato'],1,D,c6d705cc2029c954b756b0529440b63d95f1028cb1f7ffa23976f59bc8e06df8,19/02/2023 19:20:09,19/02/2023 22:10:18,19/02/2023 22:10:44,CASILLA,Móvil,Acta PREP,1
'281441C0200','281441C02002',28,TAMAULIPAS,008,Tampico,1441,02,C,00,1,2,563,113,2,113,27,3,3,3,6,66,0,0,1,0,3,0,1,113,113,664,9, ,1,,c982bf5574ac4cb0140364a9a3d425a4b30a513d4bcc5739d4582658d5e5a845,19/02/2023 19:37:12,19/02/2023 20:32:08,19/02/2023 20:32:43,CASILLA,Móvil,Acta PREP,1
'281442B0100','281442B01002',28,TAMAULIPAS,008,Tampico,1442,01,B,00,1,2,541,92,4,92,11,1,0,5,5,65,0,0,0,0,3,0,2,92,92,621,15, ,1,F,45c2d67091bd4c45fb90ceead676ad713e49fea903e2d80adbc5aa16b92f3b6a,19/02/2023 21:02:00,19/02/2023 22:39:03,19/02/2023 22:39:28,CATD,Escáner,Copia PE,1
'281442C0100','281442C01002',28,TAMAULIPAS,008,Tampico,1442,01,C,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,620,1, ,-,-,-,-,-,-,-,-,-,-
'281442C0200','281442C02002',28,TAMAULIPAS,008,Tampico,1442,02,C,00,1,2,525,106,2,107,9,3,Sin dato,4,6,81,Sin dato,Sin dato,Sin dato,Sin dato,2,Sin dato,Sin dato,107,105,620,5,['Sin dato'],1,D,ac6218ddd18c38fdffc8c1c101c15b4b7299c6225e13260a738479cec3cdd774,19/02/2023 21:05:00,19/02/2023 21:58:13,19/02/2023 21:58:36,CATD,Escáner,Acta PREP,1
'281442C0300','281442C03002',28,TAMAULIPAS,008,Tampico,1442,03,C,00,1,2,524,105,3,108,11,2,1,1,4,89,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,108,620,16,['Sin dato'],1,F,48a80b93acb40c08139f5b91e9ca4223cf20190f3b129691969e32957a9bdac2,19/02/2023 21:05:00,19/02/2023 22:21:50,19/02/2023 22:22:19,CATD,Escáner,Acta PREP,1
'281443B0100','281443B01002',28,TAMAULIPAS,008,Tampico,1443,01,B,00,1,2,395,119,2,119,30,2,0,3,4,73,Sin dato,Sin dato,Sin dato,Sin dato,5,Sin dato,2,119,119,493,19,['Sin dato'],1,F,cd13923f1f933380daa864798eb432e67657228364c510903e289b43b2be2ec7,19/02/2023 20:36:47,19/02/2023 22:28:54,19/02/2023 22:29:21,CASILLA,Móvil,Acta PREP,1
'281443C0100','281443C01002',28,TAMAULIPAS,008,Tampico,1443,01,C,00,1,2,386,119,2,119,31,3,0,1,1,79,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,4,119,119,493,17,['Sin dato'],1,D,79bc8469df0f14748496ba720cc95d609c7a9b3e6422979c9abe919696cf28db,19/02/2023 20:46:03,19/02/2023 21:41:54,19/02/2023 21:42:31,CASILLA,Móvil,Acta PREP,1
'281444B0100','281444B01002',28,TAMAULIPAS,008,Tampico,1444,01,B,00,1,2,411,140,3,143,30,2,0,3,2,101,0,0,0,0,5,0,0,143,143,544,2, ,1,F,53d3f0ad7bc7b4b6c80e52c2833cf28dd421ac4d34200a1aeb1716f0dfe57934,19/02/2023 20:11:46,19/02/2023 20:47:28,19/02/2023 20:48:19,CASILLA,Móvil,Acta PREP,1
'281444C0100','281444C01002',28,TAMAULIPAS,008,Tampico,1444,01,C,00,1,2,422,132,2,134,43,1,0,3,1,84,0,0,0,0,1,0,1,134,134,544,6, ,1,,72b1ced88b5c19f8d0ce0f6b2c9a0aa695c3586c4aa6257fd986e5e39dba149e,19/02/2023 20:25:47,19/02/2023 21:00:12,19/02/2023 21:01:05,CASILLA,Móvil,Acta PREP,1
'281445B0100','281445B01002',28,TAMAULIPAS,008,Tampico,1445,01,B,00,1,2,316,103,1,104,33,4,0,2,2,61,0,0,0,0,0,0,2,104,104,408,17,,1,,22ce74f655a3c90c7c7fbfa21c1650f08e663e15cd88e3a8f18ccdbfa73ca2b9,19/02/2023 19:45:50,19/02/2023 21:31:30,19/02/2023 21:31:57,CASILLA,Móvil,Acta PREP,1
'281445C0100','281445C01002',28,TAMAULIPAS,008,Tampico,1445,01,C,00,1,2,320,98,1,99,24,8,0,2,0,62,0,0,0,0,1,1,1,99,99,407,7, ,1,,85ce0bb70255eeb65ab65258a98f12e0642b589fe35853f9abc960bb63ed297f,19/02/2023 20:56:24,19/02/2023 22:37:18,19/02/2023 22:37:41,CASILLA,Móvil,Acta PREP,1
'281446B0100','281446B01002',28,TAMAULIPAS,008,Tampico,1446,01,B,00,1,2,327,98,5,103,26,1,0,2,4,65,0,0,0,0,4,0,1,103,103,418,10, ,1,F,56f9060ba032bdbf594f754bd0cdaef9a3728b23caae629981beb64fc9fc8c74,19/02/2023 19:50:33,19/02/2023 21:19:11,19/02/2023 21:20:11,CASILLA,Móvil,Acta PREP,1
'281446C0100','281446C01002',28,TAMAULIPAS,008,Tampico,1446,01,C,00,1,2,344,82,3,85,23,2,2,0,1,56,0,0,0,0,0,0,1,85,85,417,1, ,1,D,8b488cfbc804bb232b95b3274e8c0ee8085ed483195b5b3eb462ff511ea4b38c,19/02/2023 19:47:45,19/02/2023 21:37:21,19/02/2023 21:37:49,CASILLA,Móvil,Acta PREP,1
'281447B0100','281447B01002',28,TAMAULIPAS,008,Tampico,1447,01,B,00,1,2,345,147,2,149,44,2,2,2,4,92,Sin dato,Sin dato,Sin dato,Sin dato,2,Sin dato,1,149,149,480,15,['Sin dato'],1,F,aee80d853187e0c213346361a7a69608b2179a775fabd4ad6e0ec4c3e921e5b8,19/02/2023 20:17:11,19/02/2023 20:48:48,19/02/2023 20:49:37,CASILLA,Móvil,Acta PREP,1
'281447C0100','281447C01002',28,TAMAULIPAS,008,Tampico,1447,01,C,00,1,2,341,148,2,150,55,6,0,0,2,85,0,0,0,0,2,0,0,150,150,479,17, ,1,I,2a8cbcfdc9fc48d5d95b93f1645e06237564eb370228c6f26f6d0e42c157e09d,19/02/2023 20:27:16,19/02/2023 20:50:47,19/02/2023 20:51:17,CASILLA,Móvil,Acta PREP,1
'281448B0100','281448B01002',28,TAMAULIPAS,008,Tampico,1448,01,B,00,1,2,489,119,4,123,41,5,Ilegible,2,4,70,0,0,0,Sin dato,Sin dato,Sin dato,1,123,123,600,15,"['Ilegible', 'Sin dato']",1,,6eebf62d2a8f0022d8352279f8d11a2e058ffa11aea66da9882bb9ab772a51ca,19/02/2023 21:05:22,19/02/2023 21:41:50,19/02/2023 21:43:02,CASILLA,Móvil,Acta PREP,1
'281449B0100','281449B01002',28,TAMAULIPAS,008,Tampico,1449,01,B,00,1,2,572,Ilegible,3,155,54,9,1,3,4,81,0,0,0,0,2,0,1,155,155,704,14,,1,D,be84687fc671b3a7a3d0222d968feef5e51756a6a475e994a1b64d8737042662,19/02/2023 19:40:44,19/02/2023 22:05:50,19/02/2023 22:06:13,CASILLA,Móvil,Acta PREP,1
'281449C0100','281449C01002',28,TAMAULIPAS,008,Tampico,1449,01,C,00,1,2,578,137,2,137,54,8,Sin dato,4,3,65,Sin dato,Sin dato,Sin dato,Sin dato,2,Sin dato,1,137,137,703,10,['Sin dato'],1,D,72b746ebef5477fdddf9584b9f9ec533b505bbc86a9a4804f3b5b7e09a51d35c,19/02/2023 20:42:26,19/02/2023 22:21:24,19/02/2023 22:22:01,CASILLA,Móvil,Acta PREP,1
'281450B0100','281450B01002',28,TAMAULIPAS,008,Tampico,1450,01,B,00,1,2,515,119,4,123,23,2,1,3,7,85,1,0,0,0,1,0,0,123,123,626,12, ,1,I,d1fba73554ac1ce030fdb7cb6eabe9eb240084d7df8021a497adaad07f47af03,19/02/2023 20:50:44,19/02/2023 21:52:42,19/02/2023 21:53:06,CASILLA,Móvil,Acta PREP,1
'281450C0100','281450C01002',28,TAMAULIPAS,008,Tampico,1450,01,C,00,1,2,517,118,2,120,18,1,1,2,6,87,2,0,0,0,2,Sin dato,1,120,120,625,15,['Sin dato'],1,I,a19b7cf3a96250be7626e15834cec66c618d5323d20ab05fd077d801fffb2083,19/02/2023 21:05:43,19/02/2023 21:56:56,19/02/2023 21:57:20,CASILLA,Móvil,Acta PREP,1
'281451B0100','281451B01002',28,TAMAULIPAS,008,Tampico,1451,01,B,00,1,2,474,75,Sin dato,75,2,1,0,2,6,61,1,0,0,0,0,0,2,75,75,537,15,,1,F,58f07124b2eb47208cc4c88991b124716c9fa7c1981382c6765b80517438b4e9,19/02/2023 20:22:00,19/02/2023 21:49:25,19/02/2023 21:49:49,CASILLA,Móvil,Acta PREP,1
'281451C0100','281451C01002',28,TAMAULIPAS,008,Tampico,1451,01,C,00,1,2,462,85,2,87,13,1,1,0,3,63,0,0,0,0,6,0,0,87,87,537,4, ,1,I,6185f5c39dbd251398aea24ed83667848ef6d5c88b8b61a02286c122723e3bf2,19/02/2023 20:06:36,19/02/2023 21:32:53,19/02/2023 21:34:19,CASILLA,Móvil,Acta PREP,1
'281451C0200','281451C02002',28,TAMAULIPAS,008,Tampico,1451,02,C,00,1,2,460,86,2,88,11,1,0,4,1,68,1,0,0,0,2,0,0,88,88,536,5, ,1,D,5e29e76071cb067eec190113c6946b719f16546f0dbc8997a5eb029d791d6372,19/02/2023 20:30:13,19/02/2023 21:21:18,19/02/2023 21:21:45,CASILLA,Móvil,Acta PREP,1
'281452B0100','281452B01002',28,TAMAULIPAS,008,Tampico,1452,01,B,00,1,2,628,124,1,125,18,2,1,0,7,91,1,0,0,0,4,0,1,125,125,741,1, ,1,I,69081e170462596fed1927557785e26d463c52a008a7e27de819bd83d0054551,19/02/2023 19:26:39,19/02/2023 21:20:52,19/02/2023 21:21:17,CASILLA,Móvil,Acta PREP,1
'281452C0100','281452C01002',28,TAMAULIPAS,008,Tampico,1452,01,C,00,1,2,616,136,0,136,23,2,0,2,4,94,0,0,0,0,4,0,2,136,131,740,12, ,1,,f9651704a6287b29015bfbb47a4824e19f950ecf0bd43a0dcdacdb45479cb5da,19/02/2023 19:03:15,19/02/2023 19:53:20,19/02/2023 19:53:39,CASILLA,Móvil,Acta PREP,1
'281453B0100','281453B01002',28,TAMAULIPAS,008,Tampico,1453,01,B,00,1,2,425,99,0,99,27,3,1,0,2,63,1,0,0,0,1,0,1,99,99,512,17, ,1,,8d996efc7f106bf146b09dbca2b882b1ff87f6b7846ddc59f4d67ef0f627670e,19/02/2023 21:23:00,19/02/2023 22:30:24,19/02/2023 22:30:53,CATD,Escáner,Copia RPPCI,1
'281453C0100','281453C01002',28,TAMAULIPAS,008,Tampico,1453,01,C,00,1,2,Sin dato,Sin dato,Sin dato,93,23,1,Sin dato,Sin dato,3,65,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,93,92,511,9,['Sin dato'],1,I,3aa72e878613f18cbcb6e9a6df2d0ec0bd3d450c59cac5a3b5b208e2fc82e7f8,19/02/2023 21:27:00,19/02/2023 22:25:24,19/02/2023 22:26:12,CATD,Escáner,Acta Consejo,1
'281453C0200','281453C02002',28,TAMAULIPAS,008,Tampico,1453,02,C,00,1,2,446,77,2,77,23,0,0,1,3,45,0,0,0,0,3,0,2,77,77,511,18, ,1,I,6a1b5921119b3990c7487566de0bb52655e6c96d19731afc51bbc6b19060e324,19/02/2023 21:31:00,19/02/2023 22:36:31,19/02/2023 22:37:12,CATD,Escáner,Copia RPPCI,1
'281454B0100','281454B01002',28,TAMAULIPAS,008,Tampico,1454,01,B,00,1,2,Ilegible,Ilegible,Ilegible,Ilegible,17,4,Sin dato,2,2,47,23,21,17,Ilegible,Ilegible,Sin dato,Sin dato,Ilegible,133,421,18,"['Ilegible', 'Sin dato']",1,F,57586b47276e4805ab2f8733574aa3763caa17adffc20891d2e1826b7c296b44,19/02/2023 21:00:51,19/02/2023 22:32:32,19/02/2023 22:35:32,CASILLA,Móvil,Acta PREP,1
'281454C0100','281454C01002',28,TAMAULIPAS,008,Tampico,1454,01,C,00,1,2,360,71,0,71,17,1,0,1,2,48,1,0,0,0,0,0,1,71,71,420,8, ,1,D,ba013df204ff301bb3c6741c576b8fad08e20af3e584a27fc80ba049a1bdae7a,19/02/2023 20:56:24,19/02/2023 21:37:03,19/02/2023 21:37:43,CASILLA,Móvil,Acta PREP,1
'281455B0100','281455B01002',28,TAMAULIPAS,008,Tampico,1455,01,B,00,1,2,322,79,2,79,32,3,0,5,1,33,0,0,0,0,0,0,5,79,79,389,2, ,1,F,b3d434646b1e8edff0fe582c84a63f8ac6b99b4cfd2c93b7a9dfef3b5e7b041d,19/02/2023 21:12:00,19/02/2023 21:38:48,19/02/2023 21:39:10,CATD,Escáner,Acta PREP,1
'281455C0100','281455C01002',28,TAMAULIPAS,008,Tampico,1455,01,C,00,1,2,327,69,3,68,17,1,0,3,6,38,Sin dato,Sin dato,Sin dato,Sin dato,3,Sin dato,Sin dato,Sin dato,68,388,1,['Sin dato'],1,F,e2ba6a9c828c83831f2efd27320c5f93935c47da42f08b6738c2430407aa0431,19/02/2023 20:12:48,19/02/2023 21:01:22,19/02/2023 21:02:21,CASILLA,Móvil,Acta PREP,1
'281456B0100','281456B01002',28,TAMAULIPAS,008,Tampico,1456,01,B,00,1,2,392,97,2,100,27,1,2,2,2,62,0,0,0,0,2,0,2,100,100,480,15, ,1,F,f09e85510bd8d4c8143f82bb1122444101f79a03a66b76fad6b68be821350a83,19/02/2023 20:16:02,19/02/2023 21:01:59,19/02/2023 21:02:38,CASILLA,Móvil,Acta PREP,1
'281456C0100','281456C01002',28,TAMAULIPAS,008,Tampico,1456,01,C,00,1,2,395,94,2,95,22,2,0,3,3,55,0,0,0,0,5,2,3,95,95,479,16, ,1,F,bedae3c6145d7b992fcfc5b9b7f732c16cc340b2ca1c1a2df0a57ab6e36430e0,19/02/2023 20:17:31,19/02/2023 21:59:33,19/02/2023 22:00:06,CASILLA,Móvil,Acta PREP,1
'281457B0100','281457B01002',28,TAMAULIPAS,008,Tampico,1457,01,B,00,1,2,321,95,2,95,26,0,0,3,4,61,0,0,0,0,1,0,0,95,95,405,12, ,1,,7bb9f13a0266328834066e9888109fe8a90d0489fe9835726a5ea2e7d108b961,19/02/2023 20:19:00,19/02/2023 20:54:08,19/02/2023 20:54:34,CATD,Escáner,Acta PREP,1
'281457C0100','281457C01002',28,TAMAULIPAS,008,Tampico,1457,01,C,00,1,2,326,89,2,91,23,2,0,1,1,57,1,1,0,0,3,0,2,91,91,405,5, ,1,,59eaf0733755aa3ac448afc8fe12587a67fd0e3cd7db748f31200e6b3143e26e,19/02/2023 20:30:00,19/02/2023 21:07:16,19/02/2023 21:08:04,CATD,Escáner,Acta PREP,1
'281458B0100','281458B01002',28,TAMAULIPAS,008,Tampico,1458,01,B,00,1,2,352,96,4,105,29,5,Sin dato,3,6,56,Sin dato,Sin dato,Sin dato,Sin dato,2,Sin dato,4,105,105,450,9,['Sin dato'],1,D,33c7a7507e95cf2b61cf2d2e6982309d2add878176996dc11cd55de5d5ca3fb2,19/02/2023 19:12:24,19/02/2023 20:24:37,19/02/2023 20:25:34,CASILLA,Móvil,Acta PREP,1
'281458C0100','281458C01002',28,TAMAULIPAS,008,Tampico,1458,01,C,00,1,2,357,182,63,103,30,1,0,3,6,59,2,0,0,0,2,0,0,103,103,449,5, ,1,I,ed1dfee682de9e488d8b32ea7ae262335414405b558b5958080635113cfc1947,19/02/2023 19:04:02,19/02/2023 20:11:40,19/02/2023 20:12:51,CASILLA,Móvil,Acta PREP,1
'281459B0100','281459B01002',28,TAMAULIPAS,008,Tampico,1459,01,B,00,1,2,372,89,3,92,27,2,0,0,1,60,1,0,0,0,1,0,0,92,92,453,7, ,1,D,01419489c66a7ab67dcf108d4c1bf829357bbf0bb277261a4545d11f1f4e78fc,19/02/2023 19:25:15,19/02/2023 20:00:03,19/02/2023 20:01:02,CASILLA,Móvil,Acta PREP,1
'281459C0100','281459C01002',28,TAMAULIPAS,008,Tampico,1459,01,C,00,1,2,377,86,1,87,19,2,0,3,1,59,0,0,0,0,3,0,0,87,87,453,11, ,1,D,a9e8d97e760423abe1390d4c93aa73894005c56e9a12b5c344745350e83aca87,19/02/2023 19:36:21,19/02/2023 21:41:00,19/02/2023 21:41:45,CASILLA,Móvil,Acta PREP,1
'281460B0100','281460B01002',28,TAMAULIPAS,008,Tampico,1460,01,B,00,1,2,419,126,4,130,23,2,1,0,6,93,0,0,0,0,3,0,2,130,130,537,15, ,1,I,7e5171456378470150435d01aca5d6e934586e83ee43681482e6ea2dad503104,19/02/2023 19:53:02,19/02/2023 21:46:32,19/02/2023 21:46:56,CASILLA,Móvil,Acta PREP,1
'281460C0100','281460C01002',28,TAMAULIPAS,008,Tampico,1460,01,C,00,1,2,429,119,1,120,15,1,0,3,11,86,0,0,0,0,2,0,2,120,120,537,2, ,1,F,db404eb877f3a3244bdbfd45ac01c3155910aa2ef8dec7b50408ed6747cd954e,19/02/2023 19:55:28,19/02/2023 20:40:33,19/02/2023 20:41:00,CASILLA,Móvil,Acta PREP,1
'281461B0100','281461B01002',28,TAMAULIPAS,008,Tampico,1461,01,B,00,1,2,410,124,3,127,33,2,0,5,9,76,0,0,0,0,1,0,1,127,127,525,15, ,1,I,dccc59a710357566163a9e826c9f7d1ac2f5aed2b417c6ed12f1fbdbf50cdef6,19/02/2023 20:15:10,19/02/2023 20:34:08,19/02/2023 20:34:46,CASILLA,Móvil,Acta PREP,1
'281461C0100','281461C01002',28,TAMAULIPAS,008,Tampico,1461,01,C,00,1,2,418,118,1,119,21,45,1,3,4,79,1,0,0,0,3,0,2,119,159,525,1, ,1,,1b45a625080822be64775f15951d87299afa85127b0a51c291063273370cffc0,19/02/2023 19:33:52,19/02/2023 20:12:13,19/02/2023 20:12:42,CASILLA,Móvil,Acta PREP,1
'281462B0100','281462B01002',28,TAMAULIPAS,008,Tampico,1462,01,B,00,1,2,Sin dato,Sin dato,Sin dato,107,27,4,0,1,2,69,2,0,0,0,1,0,1,107,107,532,13, ,1,F,71c78ed76d2500e9c6d8dd0fcf4f4196b2ca6790c4f1f48688446aa6b979523c,19/02/2023 20:47:10,19/02/2023 22:49:59,19/02/2023 22:50:19,CASILLA,Móvil,Acta PREP,1
'281462C0100','281462C01002',28,TAMAULIPAS,008,Tampico,1462,01,C,00,1,2,420,124,Sin dato,124,39,3,0,2,1,76,1,0,0,0,2,0,0,124,124,532,3, ,1,F,0a4bc9f17944fad5687b9124da6fecd5d09d0d75e9e610a8d89c83ca0d23ef35,19/02/2023 20:45:53,19/02/2023 22:05:28,19/02/2023 22:06:25,CASILLA,Móvil,Acta PREP,1
'281463B0100','281463B01002',28,TAMAULIPAS,008,Tampico,1463,01,B,00,1,2,492,129,1,130,32,4,1,1,6,83,0,1,0,0,2,0,0,130,130,610,1,,1,I,8048c9434d658dbfe6060970e9c01ab514977e8b26a77cec4be5a892699bffb8,19/02/2023 19:07:42,19/02/2023 20:55:12,19/02/2023 20:55:45,CASILLA,Móvil,Acta PREP,1
'281463C0100','281463C01002',28,TAMAULIPAS,008,Tampico,1463,01,C,00,1,2,467,154,1,155,33,7,0,3,5,103,0,0,1,0,2,0,1,155,155,610,7, ,1,I,c5afce572569357ad248a5e6eb2de1bc6db71c9573c9f9505cba75b5a229a066,19/02/2023 19:11:48,19/02/2023 20:01:51,19/02/2023 20:02:33,CASILLA,Móvil,Acta PREP,1
'281464B0100','281464B01002',28,TAMAULIPAS,008,Tampico,1464,01,B,00,1,2,440,133,1,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,0,563,5,['Todos los campos vacíos'],0,F,1d86c6646852a773b4f1adf421f8607702acc026a6ae236b584bf83f7f2f9687,19/02/2023 20:21:55,19/02/2023 22:24:15,19/02/2023 22:24:42,CASILLA,Móvil,Acta PREP,1
'281464C0100','281464C01002',28,TAMAULIPAS,008,Tampico,1464,01,C,00,1,2,458,116,1,Sin dato,33,3,Sin dato,2,1,76,1,Sin dato,Sin dato,Sin dato,1,Sin dato,1,117,118,563,6,['Sin dato'],1,D,7d97c9c74bad3ca3b65d7d2da2fd23627de9ca61ca2bc848dc1da4bf9458d50f,19/02/2023 20:39:47,19/02/2023 22:09:24,19/02/2023 22:11:09,CASILLA,Móvil,Acta PREP,1
'281465B0100','281465B01002',28,TAMAULIPAS,008,Tampico,1465,01,B,00,1,2,370,122,2,Sin dato,33,7,3,2,2,73,1,Sin dato,Sin dato,Sin dato,3,Sin dato,Sin dato,124,124,481,20,['Sin dato'],1,F,93697011f0ca18e9f8ed7326b1d69b2966b251e0ecea6138af6415671b26e300,19/02/2023 21:09:55,19/02/2023 21:25:22,19/02/2023 21:26:00,CASILLA,Móvil,Acta PREP,1
'281465C0100','281465C01002',28,TAMAULIPAS,008,Tampico,1465,01,C,00,1,2,367,124,2,126,47,6,0,7,3,61,1,1,0,0,0,0,0,126,126,481,8,,1,D,bd468f1f3ac8a0535998bc8307c617a7c6ced5d2244479ce910623c5bf0af03f,19/02/2023 21:00:10,19/02/2023 22:19:54,19/02/2023 22:20:32,CASILLA,Móvil,Acta PREP,1
'281466B0100','281466B01002',28,TAMAULIPAS,008,Tampico,1466,01,B,00,1,2,366,Ilegible,7,136,45,5,0,5,2,9,0,0,0,0,8,1,1,136,76,490,7,,1,,aa7dc3fb92c808418888cb9b63950d580d6994b4c8764eeb8f694e1e042c1434,19/02/2023 20:39:57,19/02/2023 22:22:40,19/02/2023 22:23:36,CASILLA,Móvil,Acta PREP,1
'281466C0100','281466C01002',28,TAMAULIPAS,008,Tampico,1466,01,C,00,1,2,392,110,0,109,37,4,2,8,0,57,Ilegible,Ilegible,Ilegible,Ilegible,Sin dato,Sin dato,1,109,109,490,1,"['Ilegible', 'Sin dato']",1,D,9129625f261a648a2613d3218c442c0505b86b0c80ab2a2564ac85107a94d35e,19/02/2023 19:39:41,19/02/2023 21:13:11,19/02/2023 21:13:48,CASILLA,Móvil,Acta PREP,1
'281467B0100','281467B01002',28,TAMAULIPAS,008,Tampico,1467,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,611,2, ,-,-,-,-,-,-,-,-,-,-
'281468B0100','281468B01002',28,TAMAULIPAS,008,Tampico,1468,01,B,00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,602,11, ,-,-,-,-,-,-,-,-,-,-
'281469B0100','281469B01002',28,TAMAULIPAS,008,Tampico,1469,01,B,00,1,2,458,92,2,92,25,3,1,2,2,57,Sin dato,Sin dato,Sin dato,Sin dato,1,Sin dato,458,550,549,538,10,"['Excede Lista Nominal', 'Sin dato']",0,F,9207cb825d700a4cc1a58055df340a23997a6a9c27edf12272981ce86fe9f361,19/02/2023 20:47:31,19/02/2023 23:03:02,19/02/2023 23:04:13,CASILLA,Móvil,Acta PREP,1
'281470B0100','281470B01002',28,TAMAULIPAS,008,Tampico,1470,01,B,00,1,2,408,94,4,94,25,2,0,2,6,59,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,Sin dato,94,94,491,4,['Sin dato'],1,D,c4e64daa72144b51bdce7085db739963e4110c18acd265a69ec2b04bf702c541,19/02/2023 19:33:12,19/02/2023 20:12:04,19/02/2023 20:13:01,CASILLA,Móvil,Acta PREP,1
'281471B0100','281471B01002',28,TAMAULIPAS,008,Tampico,1471,01,B,00,1,2,482,117,2,117,27,6,Sin dato,3,5,69,Sin dato,1,Sin dato,Sin dato,1,Sin dato,3,Sin dato,115,587,9,['Sin dato'],1,F,31bab04fe342f761f7d314ad8f9005055e757eb9c48a6bc07e3318b5411a252d,19/02/2023 19:24:00,19/02/2023 21:01:06,19/02/2023 21:01:39,CASILLA,Móvil,Acta PREP,1
'281471C0100','281471C01002',28,TAMAULIPAS,008,Tampico,1471,01,C,00,1,2,494,121,2,121,35,4,Sin dato,2,5,72,1,Sin dato,Sin dato,Sin dato,2,Sin dato,4,125,125,586,19,['Sin dato'],1,F,9a6de0cba2d1e9e99e9de5a0d41ce74c2cfd14b453f4d80888d2d9f3861bb0d6,19/02/2023 19:36:45,19/02/2023 20:45:14,19/02/2023 20:45:33,CASILLA,Móvil,Acta PREP,1
'281472B0100','281472B01002',28,TAMAULIPAS,008,Tampico,1472,01,B,00,1,2,587,146,3,146,20,6,Sin dato,2,4,109,Sin dato,Sin dato,Sin dato,Sin dato,5,Sin dato,Sin dato,Sin dato,146,721,18,['Sin dato'],1,D,4b2e6a8b7bf278fa00679d1395befea6b83b1913fa83b3a05aad725335eddd90,19/02/2023 22:55:00,19/02/2023 23:28:50,19/02/2023 23:29:29,CATD,Escáner,Acta PREP,1
'281473B0100','281473B01002',28,TAMAULIPAS,008,Tampico,1473,01,B,00,1,2,543,148,1,148,28,3,0,4,4,104,0,0,0,0,4,0,1,148,148,680,7, ,1,F,fa30cd604b591e9c7bf76e353273248deaf436d8f22e9b18ddc3adbf265ca65b,19/02/2023 19:20:18,19/02/2023 21:27:41,19/02/2023 21:28:12,CASILLA,Móvil,Acta PREP,1
